mandante,societa,conto,importo,data
130,1000,U.1.03.02.07.006,1.71,2016-02-09
130,1000,U.1.03.02.07.006,1.71,2016-02-09
130,1000,U.1.03.02.07.006,1.71,2016-02-09
130,1000,U.1.03.02.07.006,1.71,2016-02-09
130,1000,U.1.03.02.07.006,1.71,2016-02-09
130,1000,U.1.03.02.07.006,13972.50,2016-02-09
130,1000,U.1.03.02.07.008,18.98,2016-02-09
130,1000,U.1.03.02.07.008,11.16,2016-02-09
130,1000,U.1.03.02.13.999,10880.50,2016-02-11
130,1000,U.1.04.04.01.001,2000.00,2016-02-11
130,1000,U.1.04.04.01.001,122.34,2016-02-11
130,1000,U.1.04.04.01.001,1000.00,2016-02-11
130,1000,U.1.04.04.01.001,600.00,2016-02-11
130,1000,U.1.04.01.02.003,3500.00,2016-02-11
130,1000,U.7.02.99.99.999,5962.41,2016-02-12
130,1000,U.1.03.02.01.001,560888.55,2016-02-24
130,1000,U.1.03.02.01.002,365560.00,2016-02-24
130,1000,U.7.02.99.99.999,1708.05,2016-02-24
130,1000,U.7.02.99.99.999,5988.61,2016-02-24
130,1000,U.7.02.99.99.999,511.49,2016-02-24
130,1000,U.7.02.99.99.999,1485.84,2016-02-24
130,1000,U.1.03.02.07.004,444.54,2016-02-24
130,1000,U.1.03.02.07.004,209.43,2016-02-24
130,1000,U.1.03.02.07.004,437.01,2016-02-24
130,1000,U.1.03.02.07.004,437.01,2016-02-24
130,1000,U.1.03.02.07.004,435.25,2016-02-24
130,1000,U.1.03.02.11.999,141.00,2016-02-24
130,1000,U.1.04.01.02.003,475.98,2016-02-24
130,1000,U.1.03.01.01.001,190.71,2016-02-24
130,1000,U.1.03.02.11.999,48.33,2016-02-24
130,1000,U.1.03.02.11.999,1484.81,2016-02-24
130,1000,U.1.03.02.11.999,48.33,2016-02-24
130,1000,U.1.03.02.04.002,2340.00,2016-03-03
130,1000,U.1.04.01.02.003,980.40,2016-03-10
130,1000,U.2.02.01.07.001,31590.00,2016-03-10
130,1000,U.1.03.01.02.001,1514.79,2016-03-10
130,1000,U.1.01.02.01.999,100.80,2016-02-25
130,1000,U.1.01.02.01.001,627.16,2016-04-12
130,1000,U.1.01.02.01.001,24.30,2016-04-12
130,1000,U.1.01.02.01.001,16.00,2016-04-12
130,1000,U.1.01.02.01.001,178.00,2016-04-12
130,1000,U.1.01.02.01.001,272.00,2016-04-12
130,1000,U.1.01.02.01.002,4.90,2016-04-12
130,1000,U.1.01.02.01.002,16.33,2016-04-12
130,1000,U.1.04.04.01.001,300.00,2016-02-11
130,1000,U.1.10.04.99.999,34537.63,2016-02-15
130,1000,U.1.10.04.99.999,10995.63,2016-02-15
